sort,date_collected,date_observed,data_sheet,row,column,sub_reef,coral_id,site,type,code,count,cafi_size_mm,search_term,lowest_level,alt_size_mm,photo_type,photo_num,notes,worms_id,phylum,subphylum,superclass,class,subclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,genus,species
26,NA,9-Jun,201,3,7,A,FE-POC108,MRB,snail,CETA,1,8,Cellana taitensis,species,,,,,456654,Mollusca,NA,NA,Gastropoda,Patellogastropoda,NA,NA,NA,NA,Patelloidea,Nacellidae,NA,Cellana,Cellana taitensis
62,NA,9-Jun,203,3,7,A,FE-POC108,MRB,fish,DAFL,1,46,Dascyllus flavicaudus,species,36.1,measure,FE-POC108,size from imageJ,278450,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Labroidei,NA,NA,Pomacentridae,NA,Dascyllus,Dascyllus flavicaudus
62,NA,9-Jun,203,3,7,A,FE-POC108,MRB,fish,DAFL,1,54.2,Dascyllus flavicaudus,species,41,measure,FE-POC108,size from imageJ,278450,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Labroidei,NA,NA,Pomacentridae,NA,Dascyllus,Dascyllus flavicaudus
62,NA,9-Jun,203,3,7,A,FE-POC108,MRB,fish,DAFL,1,38.8,Dascyllus flavicaudus,species,31,measure,FE-POC108,size from imageJ,278450,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Labroidei,NA,NA,Pomacentridae,NA,Dascyllus,Dascyllus flavicaudus
62,NA,9-Jun,203,3,7,A,FE-POC108,MRB,fish,DAFL,1,30.5,Dascyllus flavicaudus,species,23.6,measure,FE-POC108,size from imageJ,278450,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Labroidei,NA,NA,Pomacentridae,NA,Dascyllus,Dascyllus flavicaudus
63,NA,9-Jun,203,3,7,A,FE-POC108,MRB,fish,DAAR,1,58.1,Dascyllus aruanus,species,45.7,measure,FE-POC108,size from imageJ,212843,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Labroidei,NA,NA,Pomacentridae,NA,Dascyllus,Dascyllus aruanus
63,NA,9-Jun,203,3,7,A,FE-POC108,MRB,fish,DAAR,1,49.7,Dascyllus aruanus,species,38.3,measure,FE-POC108,size from imageJ,212843,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Labroidei,NA,NA,Pomacentridae,NA,Dascyllus,Dascyllus aruanus
63,NA,9-Jun,203,3,7,A,FE-POC108,MRB,fish,DAAR,1,32.5,Dascyllus aruanus,species,25.6,measure,FE-POC108,size from imageJ,212843,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Labroidei,NA,NA,Pomacentridae,NA,Dascyllus,Dascyllus aruanus
63,NA,9-Jun,203,3,7,A,FE-POC108,MRB,fish,DAAR,1,23.2,Dascyllus aruanus,species,19.4,measure,FE-POC108,size from imageJ,212843,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Labroidei,NA,NA,Pomacentridae,NA,Dascyllus,Dascyllus aruanus
63,NA,9-Jun,203,3,7,A,FE-POC108,MRB,fish,DAAR,1,20.5,Dascyllus aruanus,species,17.3,measure,FE-POC108,size from imageJ,212843,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Labroidei,NA,NA,Pomacentridae,NA,Dascyllus,Dascyllus aruanus
64,NA,9-Jun,203,3,7,A,FE-POC108,MRB,fish,PAMO,1,23.1,Paragobiodon modestus,species,20.4,measure,FE-POC108,size from imageJ,219538,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Gobioidei,NA,NA,Gobiidae,Gobiinae,Paragobiodon,Paragobiodon modestus
64,NA,9-Jun,203,3,7,A,FE-POC108,MRB,fish,PAMO,1,18,Paragobiodon modestus,species,16.7,measure,FE-POC108,size from imageJ,219538,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Gobioidei,NA,NA,Gobiidae,Gobiinae,Paragobiodon,Paragobiodon modestus
64,NA,9-Jun,203,3,7,A,FE-POC108,MRB,fish,PAMO,1,13.3,Paragobiodon modestus,species,11.7,measure,FE-POC108,size from imageJ,219538,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Gobioidei,NA,NA,Gobiidae,Gobiinae,Paragobiodon,Paragobiodon modestus
65,NA,9-Jun,203,3,7,A,FE-POC108,MRB,fish,HATR,1,17.8,Halichoeres trimaculatus,species,14.7,measure,FE-POC108,size from imageJ,275804,Chordata,Vertebrata,Actinopteri,Teleostei,NA,NA,Eupercaria incertae sedis,NA,NA,NA,Labridae,NA,Halichoeres,Halichoeres trimaculatus
66,NA,9-Jun,203,3,7,A,FE-POC108,MRB,fish,EVSP,1,12.5,Eviota,genus,10.7,measure,FE-POC108,size from imageJ,205965,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Gobioidei,NA,NA,Gobiidae,Gobiinae,Eviota,NA
67,NA,9-Jun,203,3,7,A,FE-POC108,MRB,shrimp,ALLO,1,5.8,Alpheus lottini,species,,measure,FE-POC108,size from imageJ,210544,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Alpheidae,NA,Alpheus,Alpheus lottini
68,NA,9-Jun,203,3,7,A,FE-POC108,MRB,shrimp,SYCH,1,11.5,Synalpheus charon,species,,measure,FE-POC108,size from imageJ,210494,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Alpheidae,NA,Synalpheus,Synalpheus charon
68,NA,9-Jun,203,3,7,A,FE-POC108,MRB,shrimp,SYCH,1,13,Synalpheus charon,species,,measure,FE-POC108,gravid; size from imageJ,210494,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Alpheidae,NA,Synalpheus,Synalpheus charon
69,NA,9-Jun,203,3,7,A,FE-POC108,MRB,crab,TRSE,1,3.7,Trapezia serenei,species,,measure,FE-POC108,size from imageJ,443886,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia serenei
70,NA,9-Jun,203,3,7,A,FE-POC108,MRB,shrimp,HASP,1,17.4,Harpiliopsis spinigera,species,,measure,FE-POC108,gravid; size from imageJ,220130,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Harpiliopsis,Harpiliopsis spinigera
70,NA,9-Jun,203,3,7,A,FE-POC108,MRB,shrimp,HASP,1,18.5,Harpiliopsis spinigera,species,,measure,FE-POC108,size from imageJ,220130,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Harpiliopsis,Harpiliopsis spinigera
70,NA,9-Jun,203,3,7,A,FE-POC108,MRB,shrimp,HASP,1,21.3,Harpiliopsis spinigera,species,,measure,FE-POC108,gravid; size from imageJ,220130,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Harpiliopsis,Harpiliopsis spinigera
70,NA,9-Jun,203,3,7,A,FE-POC108,MRB,shrimp,HASP,1,11.3,Harpiliopsis spinigera,species,,measure,FE-POC108,size from imageJ,220130,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Harpiliopsis,Harpiliopsis spinigera
71,NA,9-Jun,203,3,7,A,FE-POC108,MRB,hermit,CALT,1,,Calcinus latens,species,,measure,FE-POC108,,208677,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Diogenidae,NA,Calcinus,Calcinus latens
72,NA,9-Jun,203,3,7,A,FE-POC108,MRB,snail,COMO,1,14.1,Galeropsis monodonta,species,,measure,FE-POC108,size from imageJ,549942,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta
72,NA,9-Jun,203,3,7,A,FE-POC108,MRB,snail,COMO,1,19.1,Galeropsis monodonta,species,,measure,FE-POC108,size from imageJ,549942,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta
72,NA,9-Jun,203,3,7,A,FE-POC108,MRB,snail,COMO,1,11.8,Galeropsis monodonta,species,,measure,FE-POC108,size from imageJ,549942,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta
72,NA,9-Jun,203,3,7,A,FE-POC108,MRB,snail,COMO,1,19.9,Galeropsis monodonta,species,,measure,FE-POC108,size from imageJ,549942,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta
72,NA,9-Jun,203,3,7,A,FE-POC108,MRB,snail,COMO,1,9.2,Galeropsis monodonta,species,,measure,FE-POC108,size from imageJ,549942,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta
72,NA,9-Jun,203,3,7,A,FE-POC108,MRB,snail,COMO,1,24,Galeropsis monodonta,species,,measure,FE-POC108,size from imageJ,549942,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta
72,NA,9-Jun,203,3,7,A,FE-POC108,MRB,snail,COMO,1,9.3,Galeropsis monodonta,species,,measure,FE-POC108,size from imageJ,549942,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta
72,NA,9-Jun,203,3,7,A,FE-POC108,MRB,snail,COMO,1,7.3,Galeropsis monodonta,species,,measure,FE-POC108,size from imageJ,549942,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta
72,NA,9-Jun,203,3,7,A,FE-POC108,MRB,snail,COMO,1,6.7,Galeropsis monodonta,species,,measure,FE-POC108,size from imageJ,549942,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta
72,NA,9-Jun,203,3,7,A,FE-POC108,MRB,snail,COMO,1,26.3,Galeropsis monodonta,species,,measure,FE-POC108,size from imageJ,549942,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta
72,NA,9-Jun,203,3,7,A,FE-POC108,MRB,snail,COMO,1,5.7,Galeropsis monodonta,species,,measure,FE-POC108,size from imageJ,549942,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta
78,NA,9-Jun,204,3,7,A,FE-POC108,MRB,crab,TRSE,1,9,Trapezia serenei,species,,,,,443886,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia serenei
79,NA,9-Jun,204,3,7,A,FE-POC108,MRB,crab,TRSE,1,13,Trapezia serenei,species,,,,,443886,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia serenei
283,NA,10-Jun,212,3,7,A,FE-POC108,MRB,shrimp,FECH,2,4,Fennera chacei,species,,,,,220125,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Fennera,Fennera chacei
284,NA,10-Jun,212,3,7,A,FE-POC108,MRB,shrimp,FECH,34,5,Fennera chacei,species,,,,,220125,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Fennera,Fennera chacei
285,NA,10-Jun,212,3,7,A,FE-POC108,MRB,shrimp,FECH,30,6,Fennera chacei,species,,,,,220125,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Fennera,Fennera chacei
286,NA,10-Jun,212,3,7,A,FE-POC108,MRB,shrimp,HARA,2,4,Hargeria rapax,species,,,,,247538,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Tanaidacea,Tanaidomorpha,NA,Paratanaoidea,Leptocheliidae,Leptocheliinae,Hargeria,Hargeria rapax
287,NA,10-Jun,212,3,7,A,FE-POC108,MRB,shrimp,HARA,1,5,Hargeria rapax,species,,,,,247538,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Tanaidacea,Tanaidomorpha,NA,Paratanaoidea,Leptocheliidae,Leptocheliinae,Hargeria,Hargeria rapax
288,NA,10-Jun,212,3,7,A,FE-POC108,MRB,shrimp,PEWA,1,7,Periclimenes watamuae,species,,,,,210617,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Periclimenes,Periclimenes watamuae
289,NA,10-Jun,212,3,7,A,FE-POC108,MRB,shrimp,PESP,1,2,Periclimenes,genus,,,,,107035,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Periclimenes,NA
290,NA,10-Jun,212,3,7,A,FE-POC108,MRB,shrimp,PESP,1,1,Periclimenes,genus,,,,,107035,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Periclimenes,NA
291,NA,10-Jun,212,3,7,A,FE-POC108,MRB,amphipod,UNSP,1,,Unciola,genus,,,,,101474,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Amphipoda,Senticaudata,Corophiida,Aoroidea,Unciolidae,Unciolinae,Unciola,NA
332,NA,9-Jun,213,3,7,A,FE-POC108,MRB,worm,SYLL,1,,Syllidae,family,,,,S,948,Annelida,NA,NA,Polychaeta,Errantia,NA,Phyllodocida,Nereidiformia,NA,NA,Syllidae,NA,NA,NA
333,NA,9-Jun,213,3,7,A,FE-POC108,MRB,snail,CEZE,1,<5,Cerithium zebrum,species,,,,,216673,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,[unassigned] Caenogastropoda,NA,NA,Cerithioidea,Cerithiidae,Cerithiinae,Cerithium,Cerithium zebrum
334,NA,9-Jun,213,3,7,A,FE-POC108,MRB,snail,CORL,2,4,Coralliophila,genus,,scope,coral eating snail,May be 2 species based on shape but can't distinguish from biocode photos,137837,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Coralliophila,NA
335,NA,9-Jun,213,3,7,A,FE-POC108,MRB,snail,CORL,2,5,Coralliophila,genus,,scope,coral eating snail,May be 2 species based on shape but can't distinguish from biocode photos,137837,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Coralliophila,NA
336,NA,9-Jun,213,3,7,A,FE-POC108,MRB,snail,CORL,1,6,Coralliophila,genus,,scope,coral eating snail,May be 2 species based on shape but can't distinguish from biocode photos,137837,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Coralliophila,NA
337,NA,9-Jun,213,3,7,A,FE-POC108,MRB,crab,MEON,1,3,Medaeus ornatus,species,,,,"no claws, good match for carapace",444159,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Xanthoidea,Xanthidae,Euxanthinae,Medaeus,Medaeus ornatus
338,NA,9-Jun,213,3,7,A,FE-POC108,MRB,crab,PISP,1,3,Pilodius,genus,,scope,puppy eyes crab,"claw spikes, carapace doesn't match domecia, color of spikes doesn't match LUPU",205455,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Xanthoidea,Xanthidae,Chlorodiellinae,Pilodius,NA
2081,NA,NA,275,3,7,A,FE-POC108,MRB,fish,STNI,1,30,Stegastes nigricans,species,,,,missed in field,218849,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Labroidei,NA,NA,Pomacentridae,NA,Stegastes,Stegastes nigricans
2082,NA,NA,275,3,7,A,FE-POC108,MRB,fish,DAFL,1,35,Dascyllus flavicaudus,species,,,,missed in field,278450,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Labroidei,NA,NA,Pomacentridae,NA,Dascyllus,Dascyllus flavicaudus
2083,NA,NA,275,3,7,A,FE-POC108,MRB,fish,DAFL,2,45,Dascyllus flavicaudus,species,,,,missed in field,278450,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Labroidei,NA,NA,Pomacentridae,NA,Dascyllus,Dascyllus flavicaudus
529,NA,12-Jun,221,3,8,A,FE-POC109,MRB,fish,DAAR,1,11.2,Dascyllus aruanus,species,8.8,measure,FE-POC109,size from imageJ,212843,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Labroidei,NA,NA,Pomacentridae,NA,Dascyllus,Dascyllus aruanus
529,NA,12-Jun,221,3,8,A,FE-POC109,MRB,fish,DAAR,1,12.8,Dascyllus aruanus,species,10.2,measure,FE-POC109,size from imageJ,212843,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Labroidei,NA,NA,Pomacentridae,NA,Dascyllus,Dascyllus aruanus
529,NA,12-Jun,221,3,8,A,FE-POC109,MRB,fish,DAAR,1,17.3,Dascyllus aruanus,species,14,measure,FE-POC109,size from imageJ,212843,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Labroidei,NA,NA,Pomacentridae,NA,Dascyllus,Dascyllus aruanus
529,NA,12-Jun,221,3,8,A,FE-POC109,MRB,fish,DAAR,1,20,Dascyllus aruanus,species,15.8,measure,FE-POC109,size from imageJ,212843,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Labroidei,NA,NA,Pomacentridae,NA,Dascyllus,Dascyllus aruanus
529,NA,12-Jun,221,3,8,A,FE-POC109,MRB,fish,DAAR,1,24.7,Dascyllus aruanus,species,19.8,measure,FE-POC109,size from imageJ,212843,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Labroidei,NA,NA,Pomacentridae,NA,Dascyllus,Dascyllus aruanus
529,NA,12-Jun,221,3,8,A,FE-POC109,MRB,fish,DAAR,1,31.2,Dascyllus aruanus,species,25.2,measure,FE-POC109,size from imageJ,212843,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Labroidei,NA,NA,Pomacentridae,NA,Dascyllus,Dascyllus aruanus
529,NA,12-Jun,221,3,8,A,FE-POC109,MRB,fish,DAAR,1,50,Dascyllus aruanus,species,41.6,measure,FE-POC109,size from imageJ,212843,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Labroidei,NA,NA,Pomacentridae,NA,Dascyllus,Dascyllus aruanus
529,NA,12-Jun,221,3,8,A,FE-POC109,MRB,fish,DAAR,1,43.2,Dascyllus aruanus,species,34.2,measure,FE-POC109,size from imageJ,212843,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Labroidei,NA,NA,Pomacentridae,NA,Dascyllus,Dascyllus aruanus
529,NA,12-Jun,221,3,8,A,FE-POC109,MRB,fish,DAAR,1,38.8,Dascyllus aruanus,species,32,measure,FE-POC109,size from imageJ,212843,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Labroidei,NA,NA,Pomacentridae,NA,Dascyllus,Dascyllus aruanus
529,NA,12-Jun,221,3,8,A,FE-POC109,MRB,fish,DAAR,1,32.4,Dascyllus aruanus,species,26.5,measure,FE-POC109,size from imageJ,212843,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Labroidei,NA,NA,Pomacentridae,NA,Dascyllus,Dascyllus aruanus
530,NA,12-Jun,221,3,8,A,FE-POC109,MRB,fish,DAFL,1,35.2,Dascyllus flavicaudus,species,28.8,measure,FE-POC109,size from imageJ,278450,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Labroidei,NA,NA,Pomacentridae,NA,Dascyllus,Dascyllus flavicaudus
530,NA,12-Jun,221,3,8,A,FE-POC109,MRB,fish,DAFL,1,30,Dascyllus flavicaudus,species,23.7,measure,FE-POC109,size from imageJ,278450,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Labroidei,NA,NA,Pomacentridae,NA,Dascyllus,Dascyllus flavicaudus
530,NA,12-Jun,221,3,8,A,FE-POC109,MRB,fish,DAFL,1,26.5,Dascyllus flavicaudus,species,20.8,measure,FE-POC109,size from imageJ,278450,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Labroidei,NA,NA,Pomacentridae,NA,Dascyllus,Dascyllus flavicaudus
531,NA,12-Jun,221,3,8,A,FE-POC109,MRB,fish,PAMO,1,27.4,Paragobiodon modestus,species,23.5,measure,FE-POC109,size from imageJ,219538,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Gobioidei,NA,NA,Gobiidae,Gobiinae,Paragobiodon,Paragobiodon modestus
531,NA,12-Jun,221,3,8,A,FE-POC109,MRB,fish,PAMO,1,28.3,Paragobiodon modestus,species,25.6,measure,FE-POC109,size from imageJ,219538,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Gobioidei,NA,NA,Gobiidae,Gobiinae,Paragobiodon,Paragobiodon modestus
531,NA,12-Jun,221,3,8,A,FE-POC109,MRB,fish,PAMO,1,16.7,Paragobiodon modestus,species,15.2,measure,FE-POC109,size from imageJ,219538,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Gobioidei,NA,NA,Gobiidae,Gobiinae,Paragobiodon,Paragobiodon modestus
531,NA,12-Jun,221,3,8,A,FE-POC109,MRB,fish,PAMO,1,13.9,Paragobiodon modestus,species,12.3,measure,FE-POC109,size from imageJ,219538,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Gobioidei,NA,NA,Gobiidae,Gobiinae,Paragobiodon,Paragobiodon modestus
531,NA,12-Jun,221,3,8,A,FE-POC109,MRB,fish,PAMO,1,10.5,Paragobiodon modestus,species,8.6,measure,FE-POC109,size from imageJ,219538,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Gobioidei,NA,NA,Gobiidae,Gobiinae,Paragobiodon,Paragobiodon modestus
531,NA,12-Jun,221,3,8,A,FE-POC109,MRB,fish,PAMO,1,8.9,Paragobiodon modestus,species,7.8,measure,FE-POC109,size from imageJ,219538,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Gobioidei,NA,NA,Gobiidae,Gobiinae,Paragobiodon,Paragobiodon modestus
532,NA,12-Jun,221,3,8,A,FE-POC109,MRB,hermit,CALT,1,,Calcinus latens,species,,measure,FE-POC109,,208677,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Diogenidae,NA,Calcinus,Calcinus latens
533,NA,12-Jun,221,3,8,A,FE-POC109,MRB,shrimp,HASP,1,11.1,Harpiliopsis spinigera,species,,measure,FE-POC109,size from imageJ,220130,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Harpiliopsis,Harpiliopsis spinigera
533,NA,12-Jun,221,3,8,A,FE-POC109,MRB,shrimp,HASP,1,11.9,Harpiliopsis spinigera,species,,measure,FE-POC109,size from imageJ,220130,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Harpiliopsis,Harpiliopsis spinigera
533,NA,12-Jun,221,3,8,A,FE-POC109,MRB,shrimp,HASP,1,12.2,Harpiliopsis spinigera,species,,measure,FE-POC109,size from imageJ,220130,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Harpiliopsis,Harpiliopsis spinigera
533,NA,12-Jun,221,3,8,A,FE-POC109,MRB,shrimp,HASP,1,19.8,Harpiliopsis spinigera,species,,measure,FE-POC109,gravid; size from imageJ,220130,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Harpiliopsis,Harpiliopsis spinigera
533,NA,12-Jun,221,3,8,A,FE-POC109,MRB,shrimp,HASP,1,21.1,Harpiliopsis spinigera,species,,measure,FE-POC109,size from imageJ,220130,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Harpiliopsis,Harpiliopsis spinigera
534,NA,12-Jun,221,3,8,A,FE-POC109,MRB,shrimp,ALLO,1,21.6,Alpheus lottini,species,,measure,FE-POC109,gravid; size from imageJ,210544,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Alpheidae,NA,Alpheus,Alpheus lottini
534,NA,12-Jun,221,3,8,A,FE-POC109,MRB,shrimp,ALLO,1,17.6,Alpheus lottini,species,,measure,FE-POC109,size from imageJ,210544,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Alpheidae,NA,Alpheus,Alpheus lottini
534,NA,12-Jun,221,3,8,A,FE-POC109,MRB,shrimp,ALLO,1,6.1,Alpheus lottini,species,,measure,FE-POC109,size from imageJ,210544,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Alpheidae,NA,Alpheus,Alpheus lottini
