obs,page_num,survey_round,date,row,column,resident_transient,location,code,count,cafi_size_mm,family,genus,species,notes,obs_numeric,date_numeric,resident_transient_numeric,location_numeric,code_numeric,count_numeric,family_numeric,genus_numeric,species_numeric,notes_numeric
ACS,11.0,1.0,2019-12-12,1,8,,,PCTA,1,5.0,,,,,,,,,,1.0,,,,
ACS,11.0,1.0,2019-12-12,1,8,,,PCTA,1,5.0,,,,,,,,,,1.0,,,,
ACS,11.0,1.0,2019-12-12,1,8,,,ACOL,1,4.0,,,,,,,,,,1.0,,,,
ACS,11.0,1.0,2019-12-12,1,8,,,THHW,1,4.0,,,,,,,,,,1.0,,,,
ACS,11.0,1.0,2019-12-12,1,8,,,PAAR,1,4.0,,,,,,,,,,1.0,,,,
ACS,11.0,1.0,2019-12-12,1,9,,,DAAR,1,0.5,,,,,,,,,,1.0,,,,
ACS,11.0,1.0,2019-12-12,1,9,,,DAAR,1,0.5,,,,,,,,,,1.0,,,,
ACS,11.0,1.0,2019-12-12,1,9,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,11.0,1.0,2019-12-12,1,9,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,11.0,1.0,2019-12-12,1,9,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,11.0,1.0,2019-12-12,1,9,,,DAFL,1,1.0,,,,,,,,,,1.0,,,,
ACS,11.0,1.0,2019-12-12,1,9,,,DAFL,1,2.0,,,,,,,,,,1.0,,,,
ACS,11.0,1.0,2019-12-12,1,9,,,DAFL,1,3.0,,,,,,,,,,1.0,,,,
ACS,11.0,1.0,2019-12-12,1,9,,,HATR,1,3.0,,,,,,,,,,1.0,,,,
ACS,11.0,1.0,2019-12-12,1,9,,,STNI,1,2.0,,,,,,,,,,1.0,,,,
ACS,11.0,1.0,2019-12-12,1,9,,,GNCU,1,3.0,,,,,,,,,,1.0,,,,
ACS,11.0,1.0,2019-12-12,1,10,,,DAFL,1,1.0,,,,,,,,,,1.0,,,,
ACS,11.0,1.0,2019-12-12,1,10,,,DAFL,1,1.0,,,,,,,,,,1.0,,,,
ACS,11.0,1.0,2019-12-12,1,10,,,DAFL,1,1.0,,,,,,,,,,1.0,,,,
ACS,11.0,1.0,2019-12-12,1,10,,,DAFL,1,2.0,,,,,,,,,,1.0,,,,
ACS,11.0,1.0,2019-12-12,1,10,,,DAFL,1,2.0,,,,,,,,,,1.0,,,,
ACS,11.0,1.0,2019-12-12,1,10,,,DAFL,1,2.0,,,,,,,,,,1.0,,,,
ACS,11.0,1.0,2019-12-12,1,10,,,DAFL,1,3.0,,,,,,,,,,1.0,,,,
ACS,11.0,1.0,2019-12-12,1,10,,,DAFL,1,3.0,,,,,,,,,,1.0,,,,
ACS,11.0,1.0,2019-12-12,1,10,,,DAFL,1,3.0,,,,,,,,,,1.0,,,,
ACS,11.0,1.0,2019-12-12,1,10,,,DAFL,1,4.0,,,,,,,,,,1.0,,,,
ACS,11.0,1.0,2019-12-12,1,10,,,DAAR,1,0.5,,,,,,,,,,1.0,,,,
ACS,11.0,1.0,2019-12-12,1,10,,,DAAR,1,0.5,,,,,,,,,,1.0,,,,
ACS,11.0,1.0,2019-12-12,1,10,,,DAAR,1,0.5,,,,,,,,,,1.0,,,,
ACS,11.0,1.0,2019-12-12,1,10,,,DAAR,1,0.5,,,,,,,,,,1.0,,,,
ACS,11.0,1.0,2019-12-12,1,10,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,11.0,1.0,2019-12-12,1,10,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,11.0,1.0,2019-12-12,1,10,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,11.0,1.0,2019-12-12,1,10,,,DAAR,1,3.0,,,,,,,,,,1.0,,,,
ACS,11.0,1.0,2019-12-12,1,10,,,DAAR,1,3.0,,,,,,,,,,1.0,,,,
ACS,11.0,1.0,2019-12-12,1,10,,,DAAR,1,3.0,,,,,,,,,,1.0,,,,
ACS,11.0,1.0,2019-12-12,1,10,,,DAAR,1,4.0,,,,,,,,,,1.0,,,,
ACS,11.0,1.0,2019-12-12,1,10,,,CHVI,1,0.5,,,,,,,,,,1.0,,,,
ACS,11.0,1.0,2019-12-12,1,10,,,CHVI,1,1.0,,,,,,,,,,1.0,,,,
ACS,11.0,1.0,2019-12-12,1,10,,,HATR,1,2.0,,,,,,,,,,1.0,,,,
ACS,11.0,1.0,2019-12-12,1,10,,,HATR,1,2.0,,,,,,,,,,1.0,,,,
ACS,11.0,1.0,2019-12-12,1,10,,,HATR,1,2.0,,,,,,,,,,1.0,,,,
ACS,11.0,1.0,2019-12-12,1,11,,,HATR,1,,,,,,,,,,,1.0,,,,
ACS,11.0,1.0,2019-12-12,1,11,,,HATR,1,,,,,,,,,,,1.0,,,,
ACS,11.0,1.0,2019-12-12,1,11,,,HATR,1,,,,,,,,,,,1.0,,,,
ACS,11.0,1.0,2019-12-12,1,12,,,DAAR,1,0.5,,,,,,,,,,1.0,,,,
ACS,11.0,1.0,2019-12-12,1,12,,,DAAR,1,0.5,,,,,,,,,,1.0,,,,
ACS,11.0,1.0,2019-12-12,1,12,,,apo_yellow_dot,1,1.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,13,,,DAAR,1,1.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,13,,,shrimp_goby,1,4.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,14,,,CHVI,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,14,,,CHVI,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,14,,,CHVI,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,14,,,CHVI,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,14,,,CHVI,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,14,,,CHVI,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,14,,,DAAR,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,14,,,DAAR,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,14,,,DAAR,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,14,,,DAAR,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,14,,,DAAR,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,14,,,DAAR,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,14,,,DAAR,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,14,,,DAAR,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,14,,,DAAR,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,14,,,DAAR,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,14,,,DAAR,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,14,,,DAAR,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,14,,,DAAR,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,14,,,DAAR,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,14,,,DAAR,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,14,,,DAAR,1,2.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,14,,,DAAR,1,2.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,14,,,DAAR,1,2.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,14,,,DAAR,1,2.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,14,,,DAAR,1,2.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,14,,,DAAR,1,2.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,14,,,DAAR,1,2.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,14,,,DAAR,1,2.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,14,,,DAAR,1,2.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,14,,,DAAR,1,2.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,14,,,DAAR,1,2.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,14,,,DAAR,1,2.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,14,,,DAAR,1,2.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,14,,,DAFL,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,14,,,DAFL,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,14,,,DAFL,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,14,,,DAFL,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,14,,,DAFL,1,1.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,14,,,DAFL,1,1.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,14,,,DAFL,1,1.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,14,,,DAFL,1,1.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,14,,,DAFL,1,1.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,14,,,DAFL,1,2.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,14,,,DAFL,1,2.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,14,,,DAFL,1,2.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,14,,,HATR,1,3.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,14,,,HATR,1,4.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,14,,,POPA,1,1.0,,,,vermetid on colony,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,15,,,DAFL,1,2.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,15,,,DAFL,1,2.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,15,,,DAFL,1,2.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,15,,,DAFL,1,2.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,15,,,DAFL,1,2.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,15,,,DAFL,1,2.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,15,,,DAFL,1,3.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,15,,,DAFL,1,1.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,15,,,DAFL,1,1.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,15,,,DAFL,1,1.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,15,,,DAFL,1,1.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,15,,,DAFL,1,1.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,15,,,DAFL,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,15,,,DAFL,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,15,,,DAFL,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,15,,,DAFL,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,15,,,DAFL,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,15,,,CHVI,1,3.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,15,,,CHVI,1,3.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,15,,,CHVI,1,3.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,15,,,CHVI,1,3.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,15,,,CHVI,1,3.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,15,,,CHVI,1,3.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,15,,,CHVI,1,3.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,15,,,CHVI,1,3.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,15,,,CHVI,1,3.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,15,,,CHVI,1,3.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,15,,,CHVI,1,3.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,15,,,CHVI,1,3.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,15,,,CHVI,1,1.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,15,,,CHVI,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,15,,,CHVI,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,15,,,CHVI,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,15,,,CHVI,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,15,,,CHVI,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,15,,,CHVI,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,15,,,CHVI,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,15,,,CHVI,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,15,,,CHVI,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,15,,,CHVI,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,15,,,CHVI,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,15,,,CHVI,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,15,,,CHVI,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,15,,,CHVI,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,15,,,CHVI,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,15,,,CHVI,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,15,,,CHVI,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,15,,,CHVI,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,15,,,CHVI,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,15,,,CHVI,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,15,,,CHVI,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,15,,,CHVI,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,15,,,CHVI,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,15,,,CHVI,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,15,,,CHVI,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,15,,,CHVI,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,15,,,CHVI,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,15,,,CHVI,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,15,,,CHVI,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,15,,,CHVI,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,15,,,CHVI,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,15,,,CHVI,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,15,,,CHVI,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,15,,,CHVI,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,15,,,CHCI,1,3.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,15,,,DAAR,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,15,,,DAAR,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,15,,,DAAR,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,15,,,DAAR,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,15,,,DAAR,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,15,,,DAAR,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,15,,,DAAR,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,15,,,DAAR,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,15,,,DAAR,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,15,,,DAAR,1,2.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,15,,,DAAR,1,2.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,1,15,,,PAMO,1,1.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,15,,,GNCU,1,3.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,15,,,GNCU,1,2.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,DAFL,1,2.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,DAFL,1,2.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,DAFL,1,2.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,DAFL,1,2.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,DAFL,1,2.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,DAFL,1,3.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,DAFL,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,DAFL,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,DAFL,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,DAFL,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,DAFL,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,DAFL,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,CHVI,1,2.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,CHVI,1,2.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,CHVI,1,2.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,CHVI,1,2.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,CHVI,1,2.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,CHVI,1,2.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,CHVI,1,2.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,CHVI,1,2.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,CHVI,1,2.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,CHVI,1,2.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,CHVI,1,2.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,CHVI,1,2.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,CHVI,1,2.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,CHVI,1,2.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,CHVI,1,1.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,CHVI,1,1.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,CHVI,1,1.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,CHVI,1,1.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,CHVI,1,1.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,CHVI,1,1.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,CHVI,1,1.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,CHVI,1,1.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,CHVI,1,1.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,CHVI,1,1.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,CHVI,1,1.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,CHVI,1,1.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,CHVI,1,1.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,CHVI,1,1.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,CHVI,1,1.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,CHVI,1,1.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,CHVI,1,1.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,CHVI,1,1.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,CHVI,1,1.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,CHVI,1,1.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,CHVI,1,1.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,CHVI,1,1.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,CHVI,1,1.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,CHVI,1,1.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,CHVI,1,1.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,CHVI,1,1.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,CHVI,1,1.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,CHVI,1,1.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,CHVI,1,1.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,CHVI,1,1.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,CHVI,1,1.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,CHVI,1,1.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,CHVI,1,1.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,DAAR,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,DAAR,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,DAAR,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,DAAR,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,DAAR,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,DAAR,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,DAAR,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,DAAR,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,DAAR,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,DAAR,1,0.5,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
ACS,12.0,1.0,2019-12-12,2,14,,,DAAR,1,1.0,,,,,,,,,,1.0,,,,
